split,class,source,augmented
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_279784.jpg,PBC_balanced_notebook/train/ig/MMY_279784_aug_00146.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_760898.jpg,PBC_balanced_notebook/train/ig/IG_760898_aug_00147.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_277520.jpg,PBC_balanced_notebook/train/ig/MMY_277520_aug_00148.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_959333.jpg,PBC_balanced_notebook/train/ig/MY_959333_aug_00149.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_132866.jpg,PBC_balanced_notebook/train/ig/IG_132866_aug_00150.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_448011.jpg,PBC_balanced_notebook/train/ig/MY_448011_aug_00151.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_438261.jpg,PBC_balanced_notebook/train/ig/IG_438261_aug_00152.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_223749.jpg,PBC_balanced_notebook/train/ig/MY_223749_aug_00153.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_166174.jpg,PBC_balanced_notebook/train/ig/MMY_166174_aug_00154.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_385541.jpg,PBC_balanced_notebook/train/ig/MMY_385541_aug_00155.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_677756.jpg,PBC_balanced_notebook/train/ig/MY_677756_aug_00156.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_102008.jpg,PBC_balanced_notebook/train/ig/MY_102008_aug_00157.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_212992.jpg,PBC_balanced_notebook/train/ig/MY_212992_aug_00158.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_90174.jpg,PBC_balanced_notebook/train/ig/MMY_90174_aug_00159.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_771196.jpg,PBC_balanced_notebook/train/ig/MMY_771196_aug_00160.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_853087.jpg,PBC_balanced_notebook/train/ig/IG_853087_aug_00161.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_34902.jpg,PBC_balanced_notebook/train/ig/MY_34902_aug_00162.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_462828.jpg,PBC_balanced_notebook/train/ig/MMY_462828_aug_00163.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_395179.jpg,PBC_balanced_notebook/train/ig/MY_395179_aug_00164.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_801832.jpg,PBC_balanced_notebook/train/ig/MMY_801832_aug_00165.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_742490.jpg,PBC_balanced_notebook/train/ig/MMY_742490_aug_00166.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_508271.jpg,PBC_balanced_notebook/train/ig/PMY_508271_aug_00167.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_979886.jpg,PBC_balanced_notebook/train/ig/MY_979886_aug_00168.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_473164.jpg,PBC_balanced_notebook/train/ig/MMY_473164_aug_00169.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_348691.jpg,PBC_balanced_notebook/train/ig/PMY_348691_aug_00170.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_307258.jpg,PBC_balanced_notebook/train/ig/MMY_307258_aug_00171.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_22182.jpg,PBC_balanced_notebook/train/ig/MY_22182_aug_00172.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_649381.jpg,PBC_balanced_notebook/train/ig/PMY_649381_aug_00173.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_361524.jpg,PBC_balanced_notebook/train/ig/MY_361524_aug_00174.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_816425.jpg,PBC_balanced_notebook/train/ig/PMY_816425_aug_00175.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_875045.jpg,PBC_balanced_notebook/train/ig/PMY_875045_aug_00176.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_651916.jpg,PBC_balanced_notebook/train/ig/MMY_651916_aug_00177.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_214490.jpg,PBC_balanced_notebook/train/ig/MMY_214490_aug_00178.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_482591.jpg,PBC_balanced_notebook/train/ig/MMY_482591_aug_00179.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_182939.jpg,PBC_balanced_notebook/train/ig/MMY_182939_aug_00180.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_346853.jpg,PBC_balanced_notebook/train/ig/PMY_346853_aug_00181.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_373768.jpg,PBC_balanced_notebook/train/ig/MY_373768_aug_00182.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_115829.jpg,PBC_balanced_notebook/train/ig/MMY_115829_aug_00183.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_991653.jpg,PBC_balanced_notebook/train/ig/MY_991653_aug_00184.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_689948.jpg,PBC_balanced_notebook/train/ig/PMY_689948_aug_00185.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_878079.jpg,PBC_balanced_notebook/train/ig/MY_878079_aug_00186.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_289958.jpg,PBC_balanced_notebook/train/ig/PMY_289958_aug_00187.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_148039.jpg,PBC_balanced_notebook/train/ig/MMY_148039_aug_00188.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_749343.jpg,PBC_balanced_notebook/train/ig/MMY_749343_aug_00189.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_17683.jpg,PBC_balanced_notebook/train/ig/PMY_17683_aug_00190.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_39791.jpg,PBC_balanced_notebook/train/ig/MY_39791_aug_00191.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_102887.jpg,PBC_balanced_notebook/train/ig/MY_102887_aug_00192.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_871007.jpg,PBC_balanced_notebook/train/ig/MY_871007_aug_00193.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_494276.jpg,PBC_balanced_notebook/train/ig/MY_494276_aug_00194.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_527267.jpg,PBC_balanced_notebook/train/ig/MMY_527267_aug_00195.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_928403.jpg,PBC_balanced_notebook/train/ig/MY_928403_aug_00196.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_98273.jpg,PBC_balanced_notebook/train/ig/MY_98273_aug_00197.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_344234.jpg,PBC_balanced_notebook/train/ig/MY_344234_aug_00198.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_616649.jpg,PBC_balanced_notebook/train/ig/PMY_616649_aug_00199.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_678680.jpg,PBC_balanced_notebook/train/ig/MMY_678680_aug_00200.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_797107.jpg,PBC_balanced_notebook/train/ig/PMY_797107_aug_00201.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_988901.jpg,PBC_balanced_notebook/train/ig/PMY_988901_aug_00202.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_365821.jpg,PBC_balanced_notebook/train/ig/PMY_365821_aug_00203.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_492576.jpg,PBC_balanced_notebook/train/ig/MY_492576_aug_00204.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_211325.jpg,PBC_balanced_notebook/train/ig/MY_211325_aug_00205.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_588430.jpg,PBC_balanced_notebook/train/ig/MY_588430_aug_00206.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_579000.jpg,PBC_balanced_notebook/train/ig/MY_579000_aug_00207.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_604514.jpg,PBC_balanced_notebook/train/ig/MMY_604514_aug_00208.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_528920.jpg,PBC_balanced_notebook/train/ig/MMY_528920_aug_00209.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_392442.jpg,PBC_balanced_notebook/train/ig/IG_392442_aug_00210.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_797938.jpg,PBC_balanced_notebook/train/ig/MY_797938_aug_00211.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_444564.jpg,PBC_balanced_notebook/train/ig/MY_444564_aug_00212.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_143806.jpg,PBC_balanced_notebook/train/ig/MY_143806_aug_00213.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_844933.jpg,PBC_balanced_notebook/train/ig/PMY_844933_aug_00214.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_739324.jpg,PBC_balanced_notebook/train/ig/MMY_739324_aug_00215.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_924108.jpg,PBC_balanced_notebook/train/ig/MMY_924108_aug_00216.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_722562.jpg,PBC_balanced_notebook/train/ig/PMY_722562_aug_00217.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_7296.jpg,PBC_balanced_notebook/train/ig/MMY_7296_aug_00218.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_273036.jpg,PBC_balanced_notebook/train/ig/MY_273036_aug_00219.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_294860.jpg,PBC_balanced_notebook/train/ig/MY_294860_aug_00220.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_426871.jpg,PBC_balanced_notebook/train/ig/PMY_426871_aug_00221.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_827546.jpg,PBC_balanced_notebook/train/ig/PMY_827546_aug_00222.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_72605.jpg,PBC_balanced_notebook/train/ig/MMY_72605_aug_00223.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_958409.jpg,PBC_balanced_notebook/train/ig/PMY_958409_aug_00224.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_753405.jpg,PBC_balanced_notebook/train/ig/MMY_753405_aug_00225.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_346275.jpg,PBC_balanced_notebook/train/ig/MMY_346275_aug_00226.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_534154.jpg,PBC_balanced_notebook/train/ig/IG_534154_aug_00227.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_75301.jpg,PBC_balanced_notebook/train/ig/MMY_75301_aug_00228.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_649492.jpg,PBC_balanced_notebook/train/ig/PMY_649492_aug_00229.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_821915.jpg,PBC_balanced_notebook/train/ig/MMY_821915_aug_00230.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_793007.jpg,PBC_balanced_notebook/train/ig/MMY_793007_aug_00231.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_37089.jpg,PBC_balanced_notebook/train/ig/MY_37089_aug_00232.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_218573.jpg,PBC_balanced_notebook/train/ig/MY_218573_aug_00233.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_769142.jpg,PBC_balanced_notebook/train/ig/MMY_769142_aug_00234.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_9015.jpg,PBC_balanced_notebook/train/ig/MY_9015_aug_00235.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_244097.jpg,PBC_balanced_notebook/train/ig/MMY_244097_aug_00236.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_526681.jpg,PBC_balanced_notebook/train/ig/MY_526681_aug_00237.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_749831.jpg,PBC_balanced_notebook/train/ig/MY_749831_aug_00238.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_615067.jpg,PBC_balanced_notebook/train/ig/MMY_615067_aug_00239.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_587376.jpg,PBC_balanced_notebook/train/ig/PMY_587376_aug_00240.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_335063.jpg,PBC_balanced_notebook/train/ig/MY_335063_aug_00241.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_502190.jpg,PBC_balanced_notebook/train/ig/PMY_502190_aug_00242.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_915348.jpg,PBC_balanced_notebook/train/ig/PMY_915348_aug_00243.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_179765.jpg,PBC_balanced_notebook/train/ig/MMY_179765_aug_00244.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_147920.jpg,PBC_balanced_notebook/train/ig/MY_147920_aug_00245.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_297755.jpg,PBC_balanced_notebook/train/ig/MMY_297755_aug_00246.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_318604.jpg,PBC_balanced_notebook/train/ig/MMY_318604_aug_00247.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_645903.jpg,PBC_balanced_notebook/train/ig/IG_645903_aug_00248.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_814740.jpg,PBC_balanced_notebook/train/ig/MMY_814740_aug_00249.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_278832.jpg,PBC_balanced_notebook/train/ig/MY_278832_aug_00250.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_325829.jpg,PBC_balanced_notebook/train/ig/MMY_325829_aug_00251.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_972342.jpg,PBC_balanced_notebook/train/ig/PMY_972342_aug_00252.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_317306.jpg,PBC_balanced_notebook/train/ig/MY_317306_aug_00253.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_564694.jpg,PBC_balanced_notebook/train/ig/MY_564694_aug_00254.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_207044.jpg,PBC_balanced_notebook/train/ig/PMY_207044_aug_00255.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_308006.jpg,PBC_balanced_notebook/train/ig/PMY_308006_aug_00256.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_278236.jpg,PBC_balanced_notebook/train/ig/MY_278236_aug_00257.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_581406.jpg,PBC_balanced_notebook/train/ig/PMY_581406_aug_00258.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_602322.jpg,PBC_balanced_notebook/train/ig/IG_602322_aug_00259.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_921911.jpg,PBC_balanced_notebook/train/ig/IG_921911_aug_00260.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_550469.jpg,PBC_balanced_notebook/train/ig/PMY_550469_aug_00261.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_80051.jpg,PBC_balanced_notebook/train/ig/MY_80051_aug_00262.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_544124.jpg,PBC_balanced_notebook/train/ig/MMY_544124_aug_00263.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_641217.jpg,PBC_balanced_notebook/train/ig/PMY_641217_aug_00264.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_232363.jpg,PBC_balanced_notebook/train/ig/MMY_232363_aug_00265.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_172814.jpg,PBC_balanced_notebook/train/ig/MMY_172814_aug_00266.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_76478.jpg,PBC_balanced_notebook/train/ig/MY_76478_aug_00267.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_328872.jpg,PBC_balanced_notebook/train/ig/MMY_328872_aug_00268.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_874736.jpg,PBC_balanced_notebook/train/ig/IG_874736_aug_00269.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_985586.jpg,PBC_balanced_notebook/train/ig/PMY_985586_aug_00270.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_316040.jpg,PBC_balanced_notebook/train/ig/MY_316040_aug_00271.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_28818.jpg,PBC_balanced_notebook/train/ig/PMY_28818_aug_00272.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_165892.jpg,PBC_balanced_notebook/train/ig/MMY_165892_aug_00273.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_913448.jpg,PBC_balanced_notebook/train/ig/MY_913448_aug_00274.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_574657.jpg,PBC_balanced_notebook/train/ig/PMY_574657_aug_00275.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_151530.jpg,PBC_balanced_notebook/train/ig/PMY_151530_aug_00276.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_67602.jpg,PBC_balanced_notebook/train/ig/MY_67602_aug_00277.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_152680.jpg,PBC_balanced_notebook/train/ig/MMY_152680_aug_00278.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_986225.jpg,PBC_balanced_notebook/train/ig/MY_986225_aug_00279.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_169782.jpg,PBC_balanced_notebook/train/ig/PMY_169782_aug_00280.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_798208.jpg,PBC_balanced_notebook/train/ig/PMY_798208_aug_00281.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_7303.jpg,PBC_balanced_notebook/train/ig/MMY_7303_aug_00282.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_322081.jpg,PBC_balanced_notebook/train/ig/MMY_322081_aug_00283.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_738913.jpg,PBC_balanced_notebook/train/ig/MY_738913_aug_00284.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_746838.jpg,PBC_balanced_notebook/train/ig/PMY_746838_aug_00285.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_455915.jpg,PBC_balanced_notebook/train/ig/MY_455915_aug_00286.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_998168.jpg,PBC_balanced_notebook/train/ig/MY_998168_aug_00287.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_49018.jpg,PBC_balanced_notebook/train/ig/MMY_49018_aug_00288.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_233743.jpg,PBC_balanced_notebook/train/ig/MMY_233743_aug_00289.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_287887.jpg,PBC_balanced_notebook/train/ig/MMY_287887_aug_00290.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_687493.jpg,PBC_balanced_notebook/train/ig/MY_687493_aug_00291.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_745800.jpg,PBC_balanced_notebook/train/ig/MMY_745800_aug_00292.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/IG_566122.jpg,PBC_balanced_notebook/train/ig/IG_566122_aug_00293.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_977373.jpg,PBC_balanced_notebook/train/ig/MY_977373_aug_00294.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MY_438704.jpg,PBC_balanced_notebook/train/ig/MY_438704_aug_00295.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_756971.jpg,PBC_balanced_notebook/train/ig/MMY_756971_aug_00296.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_14092.jpg,PBC_balanced_notebook/train/ig/MMY_14092_aug_00297.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/PMY_89006.jpg,PBC_balanced_notebook/train/ig/PMY_89006_aug_00298.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_204546.jpg,PBC_balanced_notebook/train/ig/MMY_204546_aug_00299.jpg
train,ig,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/ig/MMY_434222.jpg,PBC_balanced_notebook/train/ig/MMY_434222_aug_00300.jpg
